Duration,Credit_Amount,Installment_Rate,Residence_Since,Age,Existing_Credits,Num_Dependents,Risk,age_young,age_middle,age_senior,credit_low,credit_medium,credit_high,duration_short,duration_medium,duration_long,credit_duration_ratio,credit_age_ratio,age_credit_interaction,Status_Account_A11,Status_Account_A12,Status_Account_A13,Status_Account_A14,Credit_History_A30,Credit_History_A31,Credit_History_A32,Credit_History_A33,Credit_History_A34,Purpose_A40,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings_A61,Savings_A62,Savings_A63,Savings_A64,Savings_A65,Employment_A71,Employment_A72,Employment_A73,Employment_A74,Employment_A75,Personal_Status_A91,Personal_Status_A92,Personal_Status_A93,Personal_Status_A94,Other_Debtors_A101,Other_Debtors_A102,Other_Debtors_A103,Property_A121,Property_A122,Property_A123,Property_A124,Other_Plans_A141,Other_Plans_A142,Other_Plans_A143,Housing_A151,Housing_A152,Housing_A153,Job_A171,Job_A172,Job_A173,Job_A174,Telephone_A191,Telephone_A192,Foreign_Worker_A201,Foreign_Worker_A202
36,4473,4,2,31,1,1,0,0,1,0,0,1,0,0,0,1,120.89189189189189,139.78125,138.663,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6,1068,4,4,28,1,2,0,0,1,0,1,0,0,1,0,0,152.57142857142858,36.827586206896555,29.904,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,6615,2,4,75,2,1,0,0,0,1,0,0,1,0,1,0,264.6,87.03947368421052,496.125,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
18,1864,4,2,30,2,1,1,0,1,0,1,0,0,0,1,0,98.10526315789474,60.12903225806452,55.92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
60,7408,4,2,24,1,1,1,1,0,0,0,0,1,0,0,1,121.44262295081967,296.32,177.792,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
48,11590,2,4,24,2,1,1,1,0,0,0,0,1,0,0,1,236.53061224489795,463.6,278.16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
24,4110,3,4,23,2,2,1,1,0,0,0,1,0,0,1,0,164.4,171.25,94.53,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6,3384,1,4,44,1,1,1,0,1,0,0,1,0,1,0,0,483.42857142857144,75.2,148.896,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
13,2101,2,4,23,1,1,0,1,0,0,1,0,0,0,1,0,150.07142857142858,87.54166666666667,48.323,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
15,1275,4,2,24,1,1,1,1,0,0,1,0,0,0,1,0,79.6875,51.0,30.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
24,4169,4,4,28,1,1,0,0,1,0,0,1,0,0,1,0,166.76,143.75862068965517,116.732,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
10,1521,4,2,31,1,1,0,0,1,0,1,0,0,1,0,0,138.27272727272728,47.53125,47.151,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
24,5743,2,4,24,2,1,0,1,0,0,0,0,1,0,1,0,229.72,229.72,137.832,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
21,3599,1,4,26,1,1,0,0,1,0,0,1,0,0,1,0,163.5909090909091,133.2962962962963,93.574,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
18,3213,1,3,25,1,1,0,0,1,0,0,1,0,0,1,0,169.10526315789474,123.57692307692308,80.325,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,4439,1,1,33,1,1,0,0,1,0,0,1,0,0,1,0,233.6315789473684,130.55882352941177,146.487,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
10,3949,1,1,37,1,2,0,0,1,0,0,1,0,1,0,0,359.0,103.92105263157895,146.113,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
15,1459,4,2,43,1,1,0,0,1,0,1,0,0,0,1,0,91.1875,33.15909090909091,62.737,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
13,882,4,4,23,2,1,0,1,0,0,1,0,0,0,1,0,63.0,36.75,20.286,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,3758,1,4,23,1,1,0,1,0,0,0,1,0,0,1,0,150.32,156.58333333333334,86.434,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0
6,1743,1,2,34,2,1,0,0,1,0,1,0,0,1,0,0,249.0,49.8,59.262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
9,1136,4,3,32,2,2,1,0,1,0,1,0,0,1,0,0,113.6,34.42424242424242,36.352,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9,1236,1,4,23,1,1,0,1,0,0,1,0,0,1,0,0,123.6,51.5,28.428,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
9,959,1,2,29,1,1,1,0,1,0,1,0,0,1,0,0,95.9,31.966666666666665,27.811,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
18,3229,2,4,38,1,1,0,0,1,0,0,1,0,0,1,0,169.94736842105263,82.7948717948718,122.702,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
12,6199,4,2,28,2,1,1,0,1,0,0,0,1,1,0,0,476.84615384615387,213.75862068965517,173.572,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
10,727,4,4,46,1,1,0,0,1,0,1,0,0,1,0,0,66.0909090909091,15.46808510638298,33.442,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
24,1246,4,2,23,1,1,1,1,0,0,1,0,0,0,1,0,49.84,51.916666666666664,28.658,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
12,2331,1,4,49,1,1,0,0,1,0,1,0,0,1,0,0,179.30769230769232,46.62,114.219,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
36,4463,4,2,26,2,1,1,0,1,0,0,1,0,0,0,1,120.62162162162163,165.2962962962963,116.038,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
12,776,4,2,28,1,1,0,0,1,0,1,0,0,1,0,0,59.69230769230769,26.75862068965517,21.728,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
30,2406,4,4,23,1,1,1,1,0,0,1,0,0,0,0,1,77.61290322580645,100.25,55.338,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,1239,4,4,61,1,1,0,0,0,1,1,0,0,0,1,0,65.21052631578948,19.983870967741936,75.579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
12,3399,2,3,37,1,1,0,0,1,0,0,1,0,1,0,0,261.46153846153845,89.44736842105263,125.763,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
12,2247,2,2,36,2,1,0,0,1,0,1,0,0,1,0,0,172.84615384615384,60.729729729729726,80.892,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
6,1766,1,2,21,1,1,0,1,0,0,1,0,0,1,0,0,252.28571428571428,80.27272727272727,37.086,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,2473,4,1,25,1,1,1,0,1,0,1,0,0,0,1,0,130.1578947368421,95.11538461538461,61.825,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
12,1542,2,4,36,1,1,0,0,1,0,1,0,0,1,0,0,118.61538461538461,41.67567567567568,55.512,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,3850,3,1,27,2,1,0,0,1,0,0,1,0,0,1,0,202.6315789473684,137.5,103.95,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,3650,1,4,22,1,1,0,1,0,0,0,1,0,0,1,0,192.10526315789474,158.69565217391303,80.3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
36,3446,4,2,42,1,2,1,0,1,0,0,1,0,0,0,1,93.13513513513513,80.13953488372093,144.732,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,3001,2,4,40,1,1,0,0,1,0,0,1,0,0,1,0,157.94736842105263,73.1951219512195,120.04,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
36,3079,4,4,36,1,1,0,0,1,0,0,1,0,0,0,1,83.21621621621621,83.21621621621621,110.844,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,6070,3,4,33,2,1,0,0,1,0,0,0,1,0,1,0,319.4736842105263,178.52941176470588,200.31,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
10,2146,1,3,23,2,1,0,1,0,0,1,0,0,1,0,0,195.0909090909091,89.41666666666667,49.358,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
60,13756,2,4,63,1,1,0,0,0,1,0,0,1,0,0,1,225.50819672131146,214.9375,866.628,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
60,14782,3,4,60,2,1,1,0,0,1,0,0,1,0,0,1,242.327868852459,242.327868852459,886.92,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
48,7685,2,4,37,1,1,1,0,1,0,0,0,1,0,0,1,156.83673469387756,202.23684210526315,284.345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,2320,2,3,34,2,1,0,0,1,0,1,0,0,0,1,0,122.10526315789474,66.28571428571429,78.88,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
7,846,3,4,36,1,1,0,0,1,0,1,0,0,1,0,0,105.75,22.864864864864863,30.456,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
36,14318,4,2,57,1,1,1,0,1,0,0,0,1,0,0,1,386.97297297297297,246.86206896551724,816.126,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
6,362,4,4,52,2,1,0,0,1,0,1,0,0,1,0,0,51.714285714285715,6.830188679245283,18.824,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
20,2212,4,4,39,1,1,0,0,1,0,1,0,0,0,1,0,105.33333333333333,55.3,86.268,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,12976,3,4,38,1,1,1,0,1,0,0,0,1,0,1,0,682.9473684210526,332.71794871794873,493.088,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
22,1283,4,4,25,1,1,0,0,1,0,1,0,0,0,1,0,55.78260869565217,49.34615384615385,32.075,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,1330,4,1,26,1,1,0,0,1,0,1,0,0,1,0,0,102.3076923076923,49.25925925925926,34.58,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
30,4272,2,2,26,2,1,0,0,1,0,0,1,0,0,0,1,137.80645161290323,158.22222222222223,111.072,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
18,2238,2,1,25,2,1,0,0,1,0,1,0,0,0,1,0,117.78947368421052,86.07692307692308,55.95,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1126,4,2,21,1,1,0,1,0,0,1,0,0,0,1,0,59.26315789473684,51.18181818181818,23.646,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
18,7374,4,4,40,2,1,0,0,1,0,0,0,1,0,1,0,388.10526315789474,179.85365853658536,294.96,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
15,2326,2,4,27,1,1,0,0,1,0,1,0,0,0,1,0,145.375,83.07142857142857,62.802,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9,1449,3,2,27,2,1,0,0,1,0,1,0,0,1,0,0,144.9,51.75,39.123,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1820,2,2,30,1,1,0,0,1,0,1,0,0,0,1,0,95.78947368421052,58.70967741935484,54.6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
12,983,1,4,19,1,1,0,1,0,0,1,0,0,1,0,0,75.61538461538461,49.15,18.677,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
36,3249,2,4,39,1,2,0,0,1,0,0,1,0,0,0,1,87.8108108108108,81.225,126.711,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
6,1957,1,4,31,1,1,0,0,1,0,1,0,0,1,0,0,279.57142857142856,61.15625,60.667,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9,2406,2,3,31,1,1,0,0,1,0,1,0,0,1,0,0,240.6,75.1875,74.586,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
39,11760,2,3,32,1,1,0,0,1,0,0,0,1,0,0,1,294.0,356.3636363636364,376.32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
12,2578,3,4,55,1,1,0,0,1,0,0,1,0,1,0,0,198.30769230769232,46.035714285714285,141.79,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
36,2348,3,2,46,2,1,0,0,1,0,1,0,0,0,0,1,63.45945945945946,49.95744680851064,108.008,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,1223,1,1,46,2,1,1,0,1,0,1,0,0,1,0,0,94.07692307692308,26.02127659574468,56.258,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
24,1516,4,1,43,2,1,0,0,1,0,1,0,0,0,1,0,60.64,34.45454545454545,65.188,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
18,1473,3,4,39,1,1,0,0,1,0,1,0,0,0,1,0,77.52631578947368,36.825,57.447,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,1887,4,4,28,2,1,0,0,1,0,1,0,0,0,1,0,99.3157894736842,65.06896551724138,52.836,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
24,8648,2,2,27,2,1,1,0,1,0,0,0,1,0,1,0,345.92,308.85714285714283,233.496,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
14,802,4,2,27,2,1,0,0,1,0,1,0,0,0,1,0,53.46666666666667,28.642857142857142,21.654,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
18,2899,4,4,43,1,2,0,0,1,0,0,1,0,0,1,0,152.57894736842104,65.88636363636364,124.657,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,2039,1,1,22,1,1,1,1,0,0,1,0,0,0,1,0,81.56,88.65217391304348,44.858,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
24,2197,4,4,43,2,2,0,0,1,0,1,0,0,0,1,0,87.88,49.93181818181818,94.471,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
15,1053,4,2,27,1,1,0,0,1,0,1,0,0,0,1,0,65.8125,37.607142857142854,28.431,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
24,3235,3,2,26,1,1,0,0,1,0,0,1,0,0,1,0,129.4,119.81481481481481,84.11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
12,939,4,2,28,3,1,1,0,1,0,1,0,0,1,0,0,72.23076923076923,32.37931034482759,26.292,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
24,1967,4,4,20,1,1,0,1,0,0,1,0,0,0,1,0,78.68,93.66666666666667,39.34,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
